EmployeeID,Age,EducationLevel,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PerformanceRating,MonthlyIncome,Gender_Encoded,Attrition_Encoded,Overtime_Encoded,Department_Encoded,JobRole_Encoded
475,37,3,3,1,1,1,3,33886,1,1,0,4,4
476,26,2,2,4,3,3,2,22123,0,0,1,2,2
477,56,3,5,3,3,0,3,41336,0,1,0,3,2
478,33,3,29,3,3,7,2,25503,1,0,0,4,2
479,46,3,30,2,2,3,3,193409,0,0,0,2,3
480,42,3,20,3,4,6,3,36245,1,0,0,3,4
481,57,1,12,2,2,6,1,10925,1,0,0,2,4
482,44,3,6,1,2,7,2,23325,1,0,0,3,2
483,37,3,16,4,2,8,3,34484,1,1,0,4,4
484,35,4,5,4,3,8,2,14865,1,0,0,2,4
485,52,1,6,1,4,6,3,34938,1,0,0,4,2
486,26,2,4,3,3,8,3,29152,0,0,0,2,1
487,56,1,14,3,3,4,3,27342,0,0,0,1,1
488,44,2,29,1,2,9,3,221842,0,1,0,4,2
489,50,3,3,2,2,3,3,36168,1,0,0,4,3
490,32,4,17,2,3,2,2,20573,1,0,0,0,4
491,39,2,5,3,3,5,3,29033,1,0,1,4,4
492,33,3,22,4,3,9,3,36284,0,0,0,3,1
493,30,1,21,1,2,8,3,223121,0,0,0,2,2
494,31,1,21,3,2,3,2,19088,1,0,0,1,3
495,38,2,28,3,2,1,3,213027,1,0,1,3,2
496,59,2,6,3,4,2,2,7265,0,0,0,3,1
497,28,3,20,1,3,2,2,15325,1,0,1,3,1
498,34,2,30,3,2,1,3,38519,1,0,0,3,4
499,30,2,28,4,2,8,2,14540,0,0,0,1,0
500,48,2,4,2,2,3,3,32927,0,0,1,0,3
501,23,2,27,2,2,2,4,173730,1,1,1,4,3
502,26,3,13,4,3,9,2,12709,1,0,0,3,0
503,50,2,8,1,4,5,3,28670,0,1,0,4,1
504,58,2,11,4,3,7,4,250803,1,0,0,4,2
505,59,3,24,2,2,7,2,19369,1,0,0,3,3
506,40,2,28,1,3,9,3,36666,1,0,0,0,0
507,29,3,19,2,3,5,2,16781,1,0,0,4,4
508,22,1,23,1,1,4,3,34232,1,0,0,2,4
509,43,1,5,1,3,6,3,25933,0,0,0,4,1
510,38,4,5,3,3,2,3,36930,1,1,1,3,3
511,28,3,28,2,2,9,3,191960,1,0,0,1,2
512,46,2,29,4,3,1,3,162813,0,1,1,4,3
513,25,2,3,3,3,7,1,9663,0,0,0,0,4
514,57,3,2,2,3,8,4,62606,0,0,0,2,3
515,27,2,29,2,1,5,2,19818,0,1,1,2,4
516,52,1,3,3,2,3,2,6339,1,0,0,1,0
517,40,2,15,2,2,5,4,63082,0,0,0,1,0
518,48,1,7,1,3,6,4,57112,1,0,1,4,4
519,31,1,3,4,2,7,3,36779,0,0,0,3,2
520,47,3,15,2,3,2,2,21267,1,0,0,0,2
521,40,1,11,1,3,5,4,239687,0,1,1,2,3
522,24,3,16,3,2,9,3,37581,0,0,1,1,4
523,34,2,13,3,3,5,3,30745,1,0,1,0,1
524,49,2,2,2,2,9,4,65946,0,1,0,3,2
525,41,2,20,4,2,6,2,19810,0,0,1,2,2
526,49,2,12,3,2,3,3,30727,0,0,1,2,0
527,29,1,21,3,4,5,3,195373,1,1,0,3,2
528,22,1,29,2,3,1,3,223478,0,0,1,2,2
529,24,3,7,4,1,7,2,22979,1,0,0,3,2
530,34,2,1,2,4,2,2,10410,1,0,1,2,4
531,49,1,14,3,3,8,3,33735,1,0,1,4,4
532,46,4,24,2,2,7,2,20309,1,0,0,3,0
533,54,4,10,3,1,5,2,22902,0,0,1,0,3
534,59,2,3,1,2,9,3,37104,1,0,1,4,2
535,27,1,30,1,3,1,2,19477,0,0,0,0,3
536,53,3,11,4,3,7,1,13744,1,0,1,2,4
537,42,3,22,2,2,5,2,27089,1,0,0,0,2
538,37,1,20,2,2,0,4,211031,1,0,1,4,3
539,42,1,30,3,2,5,1,19621,1,0,0,3,3
540,32,3,21,3,1,4,3,34866,1,0,1,1,1
541,58,3,26,2,3,5,3,39901,1,0,0,0,4
542,57,3,28,1,2,0,3,40049,0,0,0,1,0
543,56,2,15,4,3,3,2,13322,1,0,0,0,0
544,40,2,6,3,4,6,4,59005,1,0,0,0,1
545,41,2,18,2,2,4,3,174839,1,0,0,3,3
546,39,1,13,4,1,5,2,8282,0,1,0,2,1
547,35,2,15,3,1,1,3,30122,0,0,0,4,1
548,36,2,3,2,2,7,2,12545,1,0,0,4,4
549,52,2,15,2,3,9,3,177561,1,0,0,4,2
550,22,2,24,2,3,3,3,201165,1,0,0,2,3
551,24,3,24,4,2,5,3,37151,0,1,0,1,0
552,37,3,1,1,2,2,3,31017,1,0,1,4,0
553,44,3,10,2,2,8,4,60133,1,0,0,1,1
554,32,3,24,4,2,7,3,34900,1,0,0,2,1
555,33,2,27,1,3,5,3,34800,1,0,1,2,1
556,31,2,18,3,2,8,3,150531,1,0,0,3,3
557,53,2,26,2,3,9,3,34995,0,0,0,4,1
558,37,1,26,3,3,8,3,31307,1,1,0,3,1
559,29,3,29,2,2,1,4,246730,0,0,1,4,2
560,59,1,8,1,3,8,4,62638,1,0,1,2,3
561,33,2,12,3,4,7,3,33856,1,0,1,2,4
562,45,2,26,3,1,1,2,15205,0,0,1,0,4
563,49,2,5,3,2,8,3,37683,1,0,0,0,2
564,29,2,1,3,2,4,3,26906,0,1,0,2,0
565,49,2,8,3,3,8,3,33769,0,0,0,2,4
566,57,2,28,3,2,2,2,18460,1,1,1,1,3
567,47,2,5,3,4,3,3,27581,0,0,1,1,0
568,29,3,17,3,3,0,3,33201,1,1,0,3,1
569,49,2,15,3,3,4,2,18279,0,1,0,0,3
570,49,2,4,3,2,6,4,61174,1,0,0,0,0
571,58,2,13,1,3,6,4,64874,0,0,0,2,4
572,57,1,17,2,2,5,3,29444,1,0,0,2,1
573,48,2,13,2,2,5,3,31831,0,0,1,3,1
574,38,2,25,4,4,7,3,153042,0,0,0,0,3
575,30,3,26,3,1,9,3,36089,0,1,1,1,1
576,54,3,2,3,4,8,3,32320,0,0,0,4,0
577,41,1,24,2,2,3,3,219738,0,0,0,3,2
578,34,2,4,1,4,3,2,11534,0,0,0,4,4
579,49,1,25,4,3,7,3,179924,1,1,1,1,3
580,50,1,2,4,3,4,4,62480,1,0,0,1,2
581,34,2,12,1,1,9,2,18606,1,0,1,4,2
582,56,2,19,3,2,8,3,179569,1,0,1,3,3
583,27,2,18,2,3,5,3,33674,1,0,0,4,0
584,39,3,10,2,3,8,3,33215,0,0,0,3,4
585,26,3,30,3,2,3,2,21320,1,0,0,3,3
586,46,3,5,3,2,0,4,66551,0,1,0,2,2
587,23,1,11,3,2,3,1,16685,1,0,1,0,2
588,31,2,1,1,2,8,4,66461,1,0,1,0,3
589,51,2,28,2,2,6,1,23581,0,0,1,1,2
590,26,2,3,2,3,5,2,15628,0,0,0,2,3
591,54,1,17,2,2,1,4,193075,0,0,0,0,3
592,22,1,26,3,2,3,4,66447,0,0,0,3,4
593,39,2,15,2,4,0,4,205219,1,0,0,3,3
594,53,3,14,2,1,2,2,24478,0,0,0,4,2
595,32,3,24,2,3,1,3,36759,1,0,0,4,1
596,42,2,15,3,3,3,2,13948,1,0,1,3,4
597,47,2,16,3,3,3,2,18318,1,0,0,3,2
598,46,2,28,3,3,8,2,25602,1,0,0,4,2
599,43,2,4,2,3,6,2,9942,1,0,0,0,4
600,48,1,19,2,1,2,4,62402,0,0,1,1,4
601,34,3,24,1,3,6,2,25374,0,0,1,4,2
602,54,2,29,1,3,7,3,35031,1,0,0,0,1
603,55,1,25,2,1,6,3,34168,1,0,1,0,0
604,56,1,8,1,1,7,2,21641,1,0,0,0,2
605,22,1,6,3,3,8,4,59014,1,0,1,2,4
606,42,2,16,4,3,0,3,228488,0,0,0,2,3
607,27,3,30,1,2,9,4,189410,1,0,0,0,3
608,49,2,3,4,4,5,4,58963,0,0,0,3,4
609,38,2,8,1,3,3,4,64295,1,0,0,2,4
610,26,3,29,3,4,0,3,40640,0,0,0,4,0
611,52,2,5,3,4,1,2,13367,1,1,0,2,4
612,26,1,5,4,2,9,2,13164,0,0,0,3,3
613,59,2,12,1,3,3,3,29963,1,0,1,1,1
614,24,3,25,2,3,0,3,38721,0,0,1,2,4
615,44,2,1,1,3,5,4,58934,1,0,1,0,0
616,58,2,7,2,3,0,3,29701,1,1,1,0,1
617,58,4,24,4,2,8,2,20368,0,0,0,0,0
618,31,3,11,3,2,9,1,10466,0,0,0,1,1
619,31,1,10,3,2,2,2,8558,0,0,0,3,4
620,40,3,3,3,3,0,3,36649,0,0,1,4,3
621,38,1,8,4,3,5,2,6953,0,0,0,3,1
622,42,2,1,2,2,5,3,36909,1,0,0,1,2
623,35,2,8,1,3,6,3,32088,1,0,0,0,0
624,30,2,23,4,3,6,2,13025,1,0,0,3,1
625,22,2,20,2,2,9,3,33205,0,0,0,4,0
626,34,3,11,1,1,3,3,144760,1,1,0,0,3
627,25,2,7,1,2,4,3,30638,1,0,0,4,0
628,22,2,26,3,4,2,4,67087,0,1,0,2,0
629,53,2,30,3,3,5,2,26891,0,0,0,4,2
630,55,3,27,2,2,6,3,39690,1,0,1,0,0
631,49,3,16,3,1,8,4,63392,1,0,0,2,1
632,52,2,7,3,3,8,3,30689,1,1,0,0,0
633,29,3,13,4,3,4,3,35198,1,0,1,0,4
634,47,2,10,3,3,3,3,30756,1,0,1,2,0
635,55,2,29,3,2,6,3,38431,0,0,0,4,4
636,24,3,28,3,2,2,1,16644,0,0,0,1,0
637,33,1,17,2,4,3,3,32376,0,1,0,1,0
638,22,4,3,2,2,8,3,30387,1,0,1,1,1
639,26,2,7,2,2,4,3,31048,0,1,0,1,4
640,51,1,11,1,3,9,3,32431,1,0,0,3,4
641,51,3,13,2,4,6,3,166859,1,1,0,1,2
642,38,3,5,2,3,1,3,33486,0,0,0,2,0
643,44,1,25,1,3,8,2,12458,1,1,0,1,0
644,36,1,23,1,2,4,2,10157,1,0,1,0,1
645,58,3,19,2,1,4,3,238310,0,0,1,1,2
646,42,1,15,3,2,3,2,21771,1,0,1,4,2
647,35,3,1,4,3,7,3,27778,0,0,0,2,1
648,23,3,5,3,2,3,3,34835,1,0,0,2,4
649,32,2,30,2,3,1,2,21415,0,0,0,3,3
650,59,2,13,2,2,4,4,61096,1,1,0,0,1
651,55,2,10,1,3,2,3,34827,1,1,0,2,4
652,59,2,29,1,3,3,2,24269,0,0,1,4,2
653,55,3,5,3,3,2,2,9093,1,0,1,1,1
654,39,4,23,2,2,6,3,216601,1,0,0,2,3
655,51,2,30,3,3,5,3,35133,1,0,0,4,0
656,36,2,1,3,2,1,4,57120,1,1,0,1,1
657,48,2,10,1,3,7,3,38950,1,0,1,3,3
658,55,2,18,3,3,4,4,171197,1,0,0,2,3
659,59,2,27,2,2,5,2,15784,0,0,0,2,1
660,54,2,22,2,3,7,3,35631,1,1,0,4,4
661,45,1,8,3,3,6,4,56007,1,0,0,0,1
662,36,3,20,4,3,2,2,22896,1,0,0,3,2
663,51,2,3,4,3,1,2,11799,1,1,0,0,3
664,38,3,19,4,2,2,3,215218,0,0,0,2,3
665,26,3,19,1,1,7,4,64110,1,0,0,0,0
666,50,2,2,1,2,3,3,30973,0,0,1,1,3
667,25,2,17,1,4,7,3,33232,1,0,0,3,0
668,31,2,16,2,1,3,3,188612,0,0,0,0,3
669,38,1,21,2,3,6,1,14571,0,0,1,1,3
670,31,3,10,3,3,5,3,32053,0,0,0,4,1
671,38,1,21,3,3,9,2,9818,0,0,0,0,1
672,41,2,16,4,2,0,3,198034,0,0,1,3,2
673,45,1,5,4,2,7,4,61082,1,0,0,1,4
674,26,3,20,1,2,5,3,214498,1,1,1,0,2
675,55,2,3,4,1,1,4,63434,0,0,0,4,3
676,27,2,28,2,1,4,2,21591,1,0,0,0,2
677,23,2,3,2,1,1,3,26836,1,0,0,1,1
678,34,3,2,3,3,9,4,65053,0,0,0,0,3
679,32,1,21,1,2,6,2,18858,1,0,0,3,3
680,44,2,4,4,2,9,2,19297,0,0,0,2,2
681,37,2,22,3,2,5,3,35280,0,1,0,1,0
682,52,1,18,4,2,6,3,30422,0,1,0,1,4
683,32,2,2,4,2,5,4,65803,0,0,1,1,2
684,37,2,24,3,2,9,3,139924,1,0,0,1,2
685,29,1,6,1,3,0,4,57824,1,1,1,0,4
686,25,2,3,1,2,2,4,64515,1,1,1,3,3
687,25,1,21,2,4,9,2,17008,1,1,1,4,3
688,46,2,3,1,1,1,3,27065,0,0,1,3,0
689,24,2,27,4,4,0,2,26653,0,0,0,1,2
690,53,2,2,2,3,0,2,7896,1,0,0,0,4
691,24,3,3,4,3,3,4,72756,1,0,0,0,2
692,48,2,17,3,4,0,2,12126,0,0,0,1,1
693,50,2,14,1,2,1,3,153124,1,0,0,0,2
694,53,2,7,2,2,0,3,42387,1,0,0,1,2
695,40,2,22,2,2,5,2,12170,1,0,0,3,1
696,42,1,21,2,2,3,3,32247,0,1,1,2,1
697,26,1,6,3,2,7,3,26940,0,0,0,0,4
698,39,4,8,1,3,4,3,41836,0,0,0,1,3
699,49,3,19,3,1,9,4,66310,0,0,0,1,0
700,43,3,19,2,2,4,3,34654,1,0,0,0,1
701,42,4,12,3,2,7,1,18366,1,0,0,4,3
702,27,3,5,4,3,9,2,12126,0,0,0,1,4
703,22,3,5,2,4,5,3,44524,1,0,0,0,2
704,26,2,14,1,3,5,3,35910,0,0,0,1,4
705,33,2,27,3,2,2,4,65753,0,0,0,4,4
706,47,1,17,4,2,5,3,30568,0,0,0,2,1
707,55,2,16,2,3,9,2,10829,0,0,0,4,0
708,35,2,4,2,1,6,2,6341,0,1,1,3,1
709,47,4,25,1,4,1,3,213044,0,1,0,0,2
710,48,2,8,2,2,2,3,28928,1,0,0,4,1
711,30,2,3,2,2,5,2,18942,1,0,0,2,2
712,47,2,21,2,4,9,3,34177,1,1,0,1,1
713,43,1,5,3,4,8,4,56010,0,0,0,0,0
714,51,2,23,2,3,8,3,211355,1,0,0,4,3
715,38,2,24,1,1,7,3,36632,0,1,0,2,0
716,47,2,25,2,3,7,3,34645,1,0,0,4,1
717,57,2,7,4,2,8,2,13655,0,0,0,3,4
718,22,1,18,2,2,8,2,14590,1,1,1,0,3
719,29,2,24,4,2,9,1,18561,0,0,0,1,4
720,56,2,8,3,3,8,2,11459,0,0,0,2,0
721,36,2,11,2,3,4,4,248593,1,0,1,4,3
722,43,2,29,1,2,5,2,15898,1,0,0,0,1
723,35,1,14,3,4,4,3,29770,0,0,0,4,4
724,47,1,18,3,2,0,3,30665,1,1,1,0,1
725,49,2,13,3,1,3,3,192915,1,0,0,3,2
726,44,2,6,3,3,0,3,35531,0,0,1,4,3
727,35,2,13,3,3,0,3,33888,0,0,1,3,4
728,45,3,26,1,4,2,3,38603,0,1,0,2,0
729,23,1,1,4,3,6,4,54599,1,0,0,3,0
730,47,1,11,3,2,0,1,9109,1,0,1,0,0
731,35,2,7,2,4,6,2,9171,0,0,0,2,0
732,28,2,10,3,4,9,3,30761,0,1,1,4,4
733,24,2,2,3,2,9,3,40002,0,0,1,4,2
734,44,3,16,1,3,0,3,35360,1,0,1,0,0
735,39,3,5,2,3,8,4,60427,1,1,1,1,0
736,59,1,16,2,2,4,3,30944,1,0,0,1,0
737,56,3,30,2,4,5,4,267047,1,0,0,4,2
738,36,1,23,1,1,8,3,215069,1,0,1,0,3
739,46,2,26,1,3,2,2,17301,1,0,0,1,0
740,58,2,16,1,2,2,3,30951,0,0,0,3,0
741,49,2,27,2,3,4,4,65704,1,0,0,4,0
742,31,2,15,4,3,6,3,235684,0,0,0,3,3
743,38,2,9,2,2,2,4,58863,0,1,0,0,0
744,43,2,30,2,2,3,4,194843,0,0,1,3,3
745,47,1,1,2,4,1,3,34691,1,0,0,1,3
746,46,1,9,3,3,8,2,6654,0,0,1,1,1
747,38,2,11,1,3,9,3,28784,0,1,1,2,1
748,34,2,5,1,2,8,4,59989,0,0,0,4,0
749,41,2,6,2,2,1,2,12685,0,0,0,0,4
750,46,1,30,4,3,4,3,34547,0,1,0,4,1
751,25,3,8,3,3,0,3,31726,0,0,0,3,1
752,31,1,15,1,2,7,2,14119,1,0,0,0,4
753,24,3,27,2,3,5,3,163432,0,1,0,0,2
754,39,2,16,1,1,9,3,34619,1,0,0,1,0
755,57,2,30,1,1,9,4,258331,0,0,0,3,2
756,43,3,18,3,3,1,3,200241,1,0,0,1,2
757,55,2,12,2,2,1,4,228933,1,0,0,1,3
758,29,1,23,3,1,9,2,19096,0,0,1,2,3
759,40,2,28,2,3,4,1,17213,0,0,0,1,0
760,58,2,4,3,2,6,4,61545,1,0,1,4,4
761,27,2,25,2,3,8,3,186946,1,0,0,0,3
762,47,2,22,2,3,8,2,12148,0,0,1,1,1
763,55,3,16,3,3,5,2,14335,1,0,0,4,0
764,27,2,23,1,2,1,3,155457,0,1,1,3,2
765,58,1,11,3,2,5,2,9558,1,0,0,0,0
766,54,3,22,4,3,0,3,211260,0,0,1,3,3
767,43,2,27,1,2,1,3,38774,0,0,0,4,4
768,42,2,24,4,3,2,3,187496,1,1,0,3,2
769,27,2,22,1,3,4,4,66966,1,0,1,3,4
770,27,2,7,2,2,9,2,8871,1,1,0,3,0
771,25,2,24,3,3,0,3,37159,0,1,0,1,4
772,51,2,15,3,4,9,2,14172,0,0,0,1,4
773,32,1,17,1,1,4,4,62446,0,1,0,1,0
774,51,4,15,3,2,4,4,255447,1,0,1,0,2
775,52,3,10,4,3,3,3,36880,1,0,0,4,4
776,45,2,28,1,2,2,3,38644,1,0,1,1,4
777,30,3,4,4,1,6,2,12401,1,0,1,3,0
778,24,2,22,3,2,6,4,64247,0,0,1,3,1
779,52,1,17,4,2,0,3,32714,0,0,1,3,4
780,58,1,4,1,3,6,4,62106,0,1,0,3,3
781,57,1,22,3,3,2,2,18651,1,0,0,2,2
782,45,3,23,1,4,2,3,36395,0,0,0,0,4
783,52,2,29,4,3,5,3,37126,0,0,0,4,0
784,27,2,22,3,4,5,4,252342,0,0,0,4,3
785,23,1,11,2,2,3,3,27737,0,0,1,1,0
786,41,2,4,1,1,4,3,32259,1,0,1,2,4
787,49,2,12,4,4,2,4,221287,1,0,0,4,3
788,32,3,29,3,1,2,1,27496,0,0,0,0,2
789,25,4,23,2,3,8,3,236679,1,1,0,3,2
790,36,2,10,2,1,4,3,39144,1,0,0,1,2
791,27,2,14,4,3,0,2,11367,0,0,1,0,1
792,51,2,18,2,4,8,3,35129,0,0,1,4,0
793,59,3,6,1,2,9,3,34632,0,1,0,2,4
794,23,1,5,4,2,5,3,32645,1,0,0,1,3
795,36,2,2,2,2,8,3,30079,1,0,0,4,0
796,32,3,25,2,2,6,3,37523,0,1,0,1,4
797,29,1,13,2,2,9,4,58787,0,1,0,4,1
798,47,2,23,4,3,9,3,38179,0,1,0,3,4
799,26,2,14,2,2,6,4,62592,0,0,1,2,0
800,27,1,3,3,2,4,4,56719,0,0,0,3,4
801,47,2,23,4,2,6,4,260310,0,0,1,4,3
802,25,2,11,1,3,9,4,59662,1,0,1,0,1
803,40,2,27,4,2,3,3,159727,0,0,0,3,3
804,41,1,22,2,3,5,3,32022,0,0,0,0,1
805,54,3,23,3,3,1,3,36858,0,0,0,4,1
806,41,1,4,2,2,9,4,59942,1,0,1,2,4
807,33,3,13,3,2,2,3,157922,0,0,0,0,3
808,22,1,29,2,3,1,3,31939,1,0,1,4,1
809,47,2,26,1,2,9,2,13637,0,0,0,0,1
810,35,1,29,4,1,1,4,66671,1,0,0,3,4
811,59,1,8,1,3,6,3,29877,0,0,1,4,0
812,58,1,8,4,2,4,2,7067,1,1,1,3,0
813,32,2,23,1,2,5,3,217428,1,1,1,1,2
814,57,2,13,2,4,2,3,170349,1,0,0,4,2
815,34,1,23,4,2,9,2,10900,0,0,0,0,1
816,24,4,10,2,4,4,2,14964,1,0,0,1,0
817,54,2,13,4,2,4,1,10355,1,1,0,3,1
818,27,2,13,2,3,3,2,19521,0,0,0,3,3
819,31,2,24,2,3,9,3,34594,1,0,0,0,0
820,26,2,17,3,1,3,4,62698,0,0,0,1,0
821,44,3,6,2,3,7,3,31361,0,0,0,2,0
822,31,2,2,2,3,5,3,42261,0,1,1,0,2
823,23,2,17,3,2,1,4,66800,1,0,0,3,4
824,34,2,12,2,3,1,3,34895,0,0,0,4,4
825,23,3,26,2,2,1,3,220488,1,0,1,1,2
826,41,1,23,4,3,5,3,207931,1,1,0,2,2
827,22,2,6,4,3,0,3,41783,1,0,1,4,2
828,58,1,5,2,1,2,2,6964,0,0,1,1,4
829,30,2,5,3,2,0,4,59368,1,0,1,0,1
830,38,1,25,3,2,3,2,18757,0,0,0,0,2
831,30,3,9,3,4,0,3,31792,0,1,0,1,1
832,32,3,28,2,2,8,2,17607,1,0,1,2,1
833,36,2,28,4,3,5,3,152648,1,0,1,1,3
834,45,2,22,1,1,7,3,36754,0,0,0,4,4
835,59,2,29,3,3,1,3,34255,0,1,0,4,1
836,56,2,3,4,3,5,2,11124,0,0,0,0,4
837,51,2,23,3,3,3,2,16992,1,0,0,1,4
838,52,1,20,4,4,6,3,136485,1,0,0,0,3
839,26,4,5,2,2,7,2,14392,1,0,0,2,4
840,35,2,7,2,2,5,3,27893,1,1,1,4,1
841,32,3,12,4,4,0,3,34319,1,1,1,3,0
842,30,1,7,2,2,7,2,5318,0,0,0,3,1
843,55,2,10,3,3,0,2,10563,1,0,0,1,1
844,33,1,8,1,3,8,4,58462,1,1,0,1,4
845,56,3,17,3,3,1,3,33924,0,0,0,3,1
846,56,2,5,3,2,9,2,10567,0,1,1,1,0
847,22,3,15,2,2,5,3,34200,1,0,0,4,4
848,43,3,28,2,3,7,4,220151,0,0,0,2,2
849,50,2,9,3,2,4,3,28853,1,0,0,2,1
850,29,2,23,1,3,1,3,34415,1,0,1,0,1
851,32,3,11,3,2,4,2,19741,1,0,0,4,3
852,58,2,28,3,2,0,2,27377,0,0,0,1,2
853,35,2,13,2,2,7,3,241994,1,1,0,1,2
854,51,2,18,3,4,7,3,33641,1,0,0,0,0
855,56,3,17,2,3,1,3,238683,1,0,0,0,2
856,42,2,24,2,3,5,3,215987,0,0,0,1,3
857,58,3,9,2,4,7,3,32475,1,0,0,1,0
858,26,1,10,3,3,9,3,35691,1,0,0,4,2
859,40,2,5,4,4,7,3,27580,1,0,1,0,0
860,35,1,30,1,2,6,3,210242,1,0,1,4,2
861,47,1,11,2,3,2,2,14592,0,0,0,1,2
862,25,3,22,1,2,3,4,249481,0,0,0,3,2
863,46,3,15,3,3,0,2,11993,1,0,0,3,1
864,46,3,2,2,3,8,3,36838,1,0,1,1,2
865,39,4,27,3,2,9,3,38444,1,0,1,0,1
866,29,2,21,2,2,9,3,33853,1,0,0,3,4
867,35,1,28,4,3,1,4,227265,1,0,1,0,3
868,53,2,20,3,1,9,2,13624,0,0,0,3,0
869,59,3,24,4,3,6,3,38892,0,0,0,0,0
870,54,1,24,1,2,7,2,14617,0,0,1,3,4
871,44,4,14,3,4,3,2,24133,0,0,0,0,2
872,36,2,5,3,2,9,4,64673,0,0,0,4,3
873,54,4,27,3,3,0,2,19772,0,1,1,0,4
874,46,2,24,1,2,4,2,16614,1,0,0,4,4
875,38,2,6,4,2,9,2,10557,0,0,1,4,0
876,54,3,26,2,2,9,3,37401,1,1,0,1,1
877,23,3,22,2,2,5,4,64148,1,0,1,4,1
878,35,2,29,2,1,6,2,26531,0,0,0,2,2
879,27,3,15,3,3,0,3,237520,1,0,0,4,2
880,27,3,29,3,1,3,3,39389,1,0,1,0,4
881,24,1,4,2,3,4,3,39343,0,0,1,4,2
882,28,1,10,2,2,4,3,28086,1,0,0,0,1
883,29,2,28,3,3,6,3,219653,1,0,0,0,3
884,36,2,27,2,2,3,3,35233,0,0,0,2,0
885,50,3,19,4,3,9,4,62885,0,0,1,4,1
886,54,1,9,4,3,6,2,18802,0,0,0,4,2
887,51,2,21,2,2,7,2,14674,1,0,0,3,0
888,48,2,26,1,2,1,4,65551,1,1,1,3,0
889,57,2,10,4,1,0,3,32157,0,0,0,1,4
890,50,2,4,1,1,9,4,64544,0,0,1,0,2
891,59,2,22,2,1,9,3,36163,0,0,0,2,4
892,54,1,30,1,2,0,3,34980,1,0,0,3,0
893,58,2,4,1,3,0,3,28260,1,1,1,4,4
894,48,4,6,4,2,8,2,25840,0,0,0,1,2
895,54,2,26,3,2,3,3,34691,1,0,0,2,1
896,25,2,8,4,2,8,3,37648,0,0,0,4,3
897,43,2,16,2,3,6,4,62506,1,0,1,4,1
898,23,2,8,2,2,6,3,29474,0,1,1,0,0
899,31,2,28,4,3,1,2,14999,0,0,0,0,1
900,26,3,16,4,3,1,3,37156,0,0,1,3,4
901,31,1,6,3,3,4,2,13738,1,0,0,3,2
902,54,4,17,1,2,9,3,35705,0,0,0,4,1
903,59,1,29,3,3,0,3,33708,0,0,0,4,1
904,34,3,1,2,2,6,3,41723,1,0,0,3,2
905,52,3,30,3,4,6,4,68768,0,0,0,3,4
906,57,2,19,3,3,7,4,240718,0,1,0,4,3
907,45,1,18,3,2,6,4,59192,0,1,0,2,1
908,36,2,17,3,4,7,2,14303,0,0,1,4,0
909,50,2,17,3,3,2,3,37072,1,0,1,2,4
910,29,3,28,1,2,2,4,69299,1,0,1,2,4
911,26,2,12,2,1,7,3,29624,1,0,0,4,1
912,50,2,12,3,3,8,2,16358,0,0,1,1,2
913,25,3,6,2,3,9,4,60762,0,1,1,3,1
914,33,4,7,2,3,3,4,62261,0,0,0,0,1
915,23,2,8,1,3,7,3,40865,1,0,0,4,2
916,48,3,3,2,2,0,2,12500,1,0,0,2,0
917,52,2,17,4,3,1,2,24152,0,1,0,4,2
918,57,2,21,2,3,9,3,32926,1,0,0,3,1
919,57,2,8,3,2,9,3,38789,1,1,0,2,3
920,47,3,28,3,2,9,3,210455,0,0,0,0,2
921,48,2,27,1,3,8,2,14575,1,1,0,0,0
922,26,2,30,4,3,1,2,21125,1,0,0,0,2
923,41,2,11,2,3,1,3,165373,1,0,1,1,2
924,32,2,20,4,1,7,2,16317,1,1,1,2,4
925,31,2,18,1,2,4,3,34968,0,0,0,2,4
926,59,3,16,1,3,4,3,32869,1,1,1,1,1
927,27,2,25,2,3,5,3,33896,1,0,1,2,1
928,29,1,28,2,2,7,3,181598,1,0,0,1,2
929,44,3,13,4,3,7,2,18824,0,0,1,4,3
930,47,3,9,1,4,8,4,62249,1,0,0,3,1
931,33,2,19,3,4,9,3,242090,0,1,1,0,2
932,47,2,7,1,3,2,3,41628,1,0,1,1,2
933,34,3,29,4,2,8,4,189378,1,0,0,1,2
934,39,3,17,3,3,2,2,24100,1,0,0,1,2
935,46,2,8,2,2,0,3,36173,0,0,0,4,2
936,54,1,8,2,3,4,2,12319,0,0,0,1,4
937,33,2,29,3,2,6,3,35772,1,0,0,3,0
938,57,2,3,1,3,2,3,30548,0,0,1,3,0
939,25,1,16,1,3,8,3,207573,0,0,0,0,2
940,26,2,12,3,3,0,2,11527,1,0,1,4,1
941,58,2,15,4,3,5,1,21038,0,1,0,3,3
942,29,3,21,4,1,5,3,172066,1,0,1,2,2
943,49,2,4,3,3,7,2,11615,0,1,1,2,3
944,52,2,23,3,2,2,3,38590,0,0,0,2,4
945,30,4,27,4,2,4,3,40091,0,0,0,1,0
946,50,2,7,3,4,9,3,33921,0,0,0,1,4
947,35,2,11,2,3,4,1,10223,1,0,0,2,1
948,43,3,24,4,3,7,2,14420,0,1,1,0,1
949,32,2,5,2,3,6,3,37401,1,0,1,0,2
950,44,3,13,1,3,2,4,62242,1,1,0,1,1
951,22,1,11,3,3,6,3,26778,0,1,1,2,1
952,58,1,5,1,3,9,4,58939,0,0,0,0,4
