EmployeeID,Age,Gender,Department,EducationLevel,JobRole,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Overtime,PerformanceRating,Attrition,MonthlyIncome
390,55,Male,IT,2,Executive,27,4,2,5,Yes,3,No,175701
391,52,Male,Finance,3,Manager,26,3,2,0,No,3,No,191320
392,31,Female,Sales,1,Manager,24,3,2,2,Yes,3,No,164246
393,40,Female,HR,3,Clerk,26,4,2,6,No,4,No,65065
394,53,Male,Sales,2,Specialist,10,2,3,6,No,1,No,12217
395,22,Female,Sales,2,Specialist,26,3,3,9,No,2,No,16039
396,26,Male,Finance,3,Specialist,29,4,3,0,Yes,3,No,37816
397,25,Female,HR,2,Analyst,17,3,3,8,No,4,No,64409
398,37,Female,IT,3,Executive,19,3,2,0,Yes,3,Yes,220582
399,45,Female,Sales,4,Analyst,24,2,3,6,Yes,3,No,41119
400,37,Female,HR,2,Executive,11,3,3,1,No,2,No,17274
401,23,Male,IT,3,Executive,16,1,2,8,No,3,No,236928
402,49,Female,Sales,1,Executive,8,4,3,8,No,3,Yes,39507
403,53,Male,HR,3,Clerk,30,4,2,8,No,3,No,36233
404,48,Female,Finance,2,Specialist,26,4,3,3,No,3,No,35408
405,41,Female,Sales,2,Analyst,24,3,2,5,No,3,No,33729
406,45,Female,Sales,2,Analyst,27,1,2,1,No,2,No,17282
407,33,Male,HR,2,Clerk,15,1,2,2,No,1,No,11376
408,56,Female,Sales,2,Executive,28,4,2,5,No,3,No,173141
409,54,Male,IT,3,Specialist,11,2,3,0,No,3,No,32708
410,54,Male,Sales,3,Manager,7,2,4,6,No,3,No,35410
411,58,Female,Marketing,1,Manager,2,3,2,1,No,3,No,33698
412,33,Male,IT,1,Clerk,19,2,2,7,Yes,1,No,10703
413,24,Female,HR,3,Specialist,9,3,2,4,Yes,3,No,31917
414,22,Male,IT,2,Manager,18,2,3,6,No,4,Yes,248967
415,54,Male,Marketing,1,Manager,13,3,2,7,No,3,No,157303
416,31,Female,Marketing,2,Analyst,23,4,4,2,No,3,No,33012
417,50,Female,Sales,2,Specialist,1,1,3,5,Yes,3,No,31556
418,34,Male,Sales,2,Manager,19,2,3,8,No,3,Yes,199263
419,33,Female,Finance,3,Analyst,13,2,3,3,Yes,2,No,12924
420,52,Female,IT,2,Specialist,14,4,3,9,No,2,No,13846
421,23,Female,Finance,1,Executive,17,2,3,6,Yes,2,No,15414
422,56,Male,Marketing,3,Specialist,22,2,3,0,No,3,No,35825
423,44,Female,Sales,2,Clerk,20,3,3,6,No,2,No,11478
424,38,Female,Sales,2,Analyst,1,2,3,8,No,4,No,58838
425,47,Female,Sales,2,Executive,5,4,3,9,No,4,Yes,71914
426,29,Male,HR,1,Analyst,30,4,4,7,No,3,No,34715
427,50,Female,Marketing,2,Analyst,20,3,4,3,No,3,No,33930
428,47,Female,Sales,1,Manager,14,3,3,2,No,1,No,16815
429,31,Female,Marketing,2,Specialist,27,1,1,6,No,3,No,35187
430,47,Male,Sales,1,Analyst,26,3,2,0,No,4,No,62782
431,55,Female,IT,2,Analyst,30,3,3,7,No,1,No,15479
432,28,Female,Marketing,3,Clerk,27,2,1,0,Yes,2,No,15408
433,25,Male,Finance,2,Clerk,26,2,2,6,No,2,Yes,15502
434,32,Male,HR,2,Clerk,18,4,2,5,No,3,Yes,30939
435,50,Female,Finance,3,Analyst,13,2,3,9,No,2,No,13391
436,57,Male,Marketing,2,Executive,23,3,3,7,No,3,No,195034
437,46,Female,Sales,2,Specialist,12,1,2,5,Yes,3,No,32960
438,42,Female,Marketing,2,Analyst,15,2,2,4,No,2,Yes,10679
439,57,Female,HR,3,Manager,24,4,3,8,No,3,No,205285
440,31,Male,Marketing,1,Executive,4,2,4,3,No,2,Yes,12257
441,58,Male,Sales,2,Executive,9,3,1,6,No,2,No,22452
442,30,Female,Finance,2,Specialist,3,2,2,5,Yes,2,No,12359
443,45,Male,IT,2,Executive,29,2,3,9,No,3,No,233291
444,56,Female,Finance,3,Specialist,22,4,3,5,No,4,No,69811
445,56,Male,Sales,2,Executive,11,3,3,4,Yes,2,No,17461
446,57,Male,Sales,1,Specialist,30,4,3,1,No,2,Yes,15565
447,39,Male,HR,4,Clerk,15,4,3,3,No,4,No,64094
448,53,Female,Marketing,1,Clerk,16,4,2,0,No,3,No,30326
449,45,Female,Marketing,1,Executive,30,4,2,8,Yes,2,No,25007
450,44,Male,Finance,2,Executive,7,1,3,8,No,3,No,39371
451,53,Male,IT,3,Specialist,7,4,3,7,Yes,4,No,63034
452,58,Male,IT,3,Specialist,22,1,3,3,No,2,No,19882
453,33,Female,HR,3,Analyst,9,1,4,4,No,2,No,14627
454,34,Male,Sales,1,Clerk,17,1,3,0,No,2,No,10486
455,44,Female,HR,2,Analyst,13,2,3,3,No,3,Yes,31746
456,46,Female,Marketing,2,Analyst,9,3,1,3,No,2,No,10112
457,56,Female,Sales,3,Manager,29,2,2,4,No,4,Yes,257592
458,51,Male,HR,2,Specialist,9,1,3,1,No,3,No,29956
459,38,Female,Finance,1,Manager,20,2,2,1,No,3,No,237192
460,41,Male,Marketing,3,Manager,29,2,1,1,No,2,Yes,22793
461,46,Male,IT,2,Analyst,28,3,4,7,No,4,Yes,67731
462,43,Female,HR,2,Manager,12,2,3,1,No,3,No,218430
463,34,Female,Marketing,3,Specialist,21,2,2,5,No,3,No,37975
464,40,Male,Marketing,2,Analyst,19,2,3,1,No,4,Yes,61711
465,57,Male,IT,2,Specialist,23,2,1,7,No,4,No,65948
466,33,Female,IT,2,Executive,15,3,2,0,No,3,No,158793
467,40,Male,IT,2,Manager,18,2,3,1,No,3,No,155728
468,33,Female,HR,1,Analyst,8,2,3,4,Yes,2,Yes,9288
469,30,Female,IT,2,Clerk,25,2,1,5,No,4,No,62549
470,28,Male,Finance,2,Specialist,6,2,2,8,No,4,No,60465
471,49,Male,Marketing,3,Manager,25,4,2,5,No,3,No,183611
472,35,Male,IT,2,Specialist,6,2,4,7,No,3,No,33241
473,52,Female,Marketing,2,Specialist,3,4,3,6,No,3,No,31831
474,40,Female,Sales,2,Executive,26,3,2,0,No,2,No,22698
475,37,Male,Sales,3,Specialist,3,1,1,1,No,3,Yes,33886
476,26,Female,IT,2,Executive,2,4,3,3,Yes,2,No,22123
477,56,Female,Marketing,3,Executive,5,3,3,0,No,3,Yes,41336
478,33,Male,Sales,3,Executive,29,3,3,7,No,2,No,25503
479,46,Female,IT,3,Manager,30,2,2,3,No,3,No,193409
480,42,Male,Marketing,3,Specialist,20,3,4,6,No,3,No,36245
481,57,Male,IT,1,Specialist,12,2,2,6,No,1,No,10925
482,44,Male,Marketing,3,Executive,6,1,2,7,No,2,No,23325
483,37,Male,Sales,3,Specialist,16,4,2,8,No,3,Yes,34484
484,35,Male,IT,4,Specialist,5,4,3,8,No,2,No,14865
485,52,Male,Sales,1,Executive,6,1,4,6,No,3,No,34938
486,26,Female,IT,2,Clerk,4,3,3,8,No,3,No,29152
487,56,Female,HR,1,Clerk,14,3,3,4,No,3,No,27342
488,44,Female,Sales,2,Executive,29,1,2,9,No,3,Yes,221842
489,50,Male,Sales,3,Manager,3,2,2,3,No,3,No,36168
490,32,Male,Finance,4,Specialist,17,2,3,2,No,2,No,20573
491,39,Male,Sales,2,Specialist,5,3,3,5,Yes,3,No,29033
492,33,Female,Marketing,3,Clerk,22,4,3,9,No,3,No,36284
493,30,Female,IT,1,Executive,21,1,2,8,No,3,No,223121
494,31,Male,HR,1,Manager,21,3,2,3,No,2,No,19088
495,38,Male,Marketing,2,Executive,28,3,2,1,Yes,3,No,213027
496,59,Female,Marketing,2,Clerk,6,3,4,2,No,2,No,7265
497,28,Male,Marketing,3,Clerk,20,1,3,2,Yes,2,No,15325
498,34,Male,Marketing,2,Specialist,30,3,2,1,No,3,No,38519
499,30,Female,HR,2,Analyst,28,4,2,8,No,2,No,14540
500,48,Female,Finance,2,Manager,4,2,2,3,Yes,3,No,32927
501,23,Male,Sales,2,Manager,27,2,2,2,Yes,4,Yes,173730
502,26,Male,Marketing,3,Analyst,13,4,3,9,No,2,No,12709
503,50,Female,Sales,2,Clerk,8,1,4,5,No,3,Yes,28670
504,58,Male,Sales,2,Executive,11,4,3,7,No,4,No,250803
505,59,Male,Marketing,3,Manager,24,2,2,7,No,2,No,19369
506,40,Male,Finance,2,Analyst,28,1,3,9,No,3,No,36666
507,29,Male,Sales,3,Specialist,19,2,3,5,No,2,No,16781
508,22,Male,IT,1,Specialist,23,1,1,4,No,3,No,34232
509,43,Female,Sales,1,Clerk,5,1,3,6,No,3,No,25933
510,38,Male,Marketing,4,Manager,5,3,3,2,Yes,3,Yes,36930
511,28,Male,HR,3,Executive,28,2,2,9,No,3,No,191960
512,46,Female,Sales,2,Manager,29,4,3,1,Yes,3,Yes,162813
513,25,Female,Finance,2,Specialist,3,3,3,7,No,1,No,9663
514,57,Female,IT,3,Manager,2,2,3,8,No,4,No,62606
515,27,Female,IT,2,Specialist,29,2,1,5,Yes,2,Yes,19818
516,52,Male,HR,1,Analyst,3,3,2,3,No,2,No,6339
517,40,Female,HR,2,Analyst,15,2,2,5,No,4,No,63082
518,48,Male,Sales,1,Specialist,7,1,3,6,Yes,4,No,57112
519,31,Female,Marketing,1,Executive,3,4,2,7,No,3,No,36779
520,47,Male,Finance,3,Executive,15,2,3,2,No,2,No,21267
521,40,Female,IT,1,Manager,11,1,3,5,Yes,4,Yes,239687
522,24,Female,HR,3,Specialist,16,3,2,9,Yes,3,No,37581
523,34,Male,Finance,2,Clerk,13,3,3,5,Yes,3,No,30745
524,49,Female,Marketing,2,Executive,2,2,2,9,No,4,Yes,65946
525,41,Female,IT,2,Executive,20,4,2,6,Yes,2,No,19810
526,49,Female,IT,2,Analyst,12,3,2,3,Yes,3,No,30727
527,29,Male,Marketing,1,Executive,21,3,4,5,No,3,Yes,195373
528,22,Female,IT,1,Executive,29,2,3,1,Yes,3,No,223478
529,24,Male,Marketing,3,Executive,7,4,1,7,No,2,No,22979
530,34,Male,IT,2,Specialist,1,2,4,2,Yes,2,No,10410
531,49,Male,Sales,1,Specialist,14,3,3,8,Yes,3,No,33735
532,46,Male,Marketing,4,Analyst,24,2,2,7,No,2,No,20309
533,54,Female,Finance,4,Manager,10,3,1,5,Yes,2,No,22902
534,59,Male,Sales,2,Executive,3,1,2,9,Yes,3,No,37104
535,27,Female,Finance,1,Manager,30,1,3,1,No,2,No,19477
536,53,Male,IT,3,Specialist,11,4,3,7,Yes,1,No,13744
537,42,Male,Finance,3,Executive,22,2,2,5,No,2,No,27089
538,37,Male,Sales,1,Manager,20,2,2,0,Yes,4,No,211031
539,42,Male,Marketing,1,Manager,30,3,2,5,No,1,No,19621
540,32,Male,HR,3,Clerk,21,3,1,4,Yes,3,No,34866
541,58,Male,Finance,3,Specialist,26,2,3,5,No,3,No,39901
542,57,Female,HR,3,Analyst,28,1,2,0,No,3,No,40049
543,56,Male,Finance,2,Analyst,15,4,3,3,No,2,No,13322
544,40,Male,Finance,2,Clerk,6,3,4,6,No,4,No,59005
545,41,Male,Marketing,2,Manager,18,2,2,4,No,3,No,174839
546,39,Female,IT,1,Clerk,13,4,1,5,No,2,Yes,8282
547,35,Female,Sales,2,Clerk,15,3,1,1,No,3,No,30122
548,36,Male,Sales,2,Specialist,3,2,2,7,No,2,No,12545
549,52,Male,Sales,2,Executive,15,2,3,9,No,3,No,177561
550,22,Male,IT,2,Manager,24,2,3,3,No,3,No,201165
551,24,Female,HR,3,Analyst,24,4,2,5,No,3,Yes,37151
552,37,Male,Sales,3,Analyst,1,1,2,2,Yes,3,No,31017
553,44,Male,HR,3,Clerk,10,2,2,8,No,4,No,60133
554,32,Male,IT,3,Clerk,24,4,2,7,No,3,No,34900
555,33,Male,IT,2,Clerk,27,1,3,5,Yes,3,No,34800
556,31,Male,Marketing,2,Manager,18,3,2,8,No,3,No,150531
557,53,Female,Sales,2,Clerk,26,2,3,9,No,3,No,34995
558,37,Male,Marketing,1,Clerk,26,3,3,8,No,3,Yes,31307
559,29,Female,Sales,3,Executive,29,2,2,1,Yes,4,No,246730
560,59,Male,IT,1,Manager,8,1,3,8,Yes,4,No,62638
561,33,Male,IT,2,Specialist,12,3,4,7,Yes,3,No,33856
562,45,Female,Finance,2,Specialist,26,3,1,1,Yes,2,No,15205
563,49,Male,Finance,2,Executive,5,3,2,8,No,3,No,37683
564,29,Female,IT,2,Analyst,1,3,2,4,No,3,Yes,26906
565,49,Female,IT,2,Specialist,8,3,3,8,No,3,No,33769
566,57,Male,HR,2,Manager,28,3,2,2,Yes,2,Yes,18460
567,47,Female,HR,2,Analyst,5,3,4,3,Yes,3,No,27581
568,29,Male,Marketing,3,Clerk,17,3,3,0,No,3,Yes,33201
569,49,Female,Finance,2,Manager,15,3,3,4,No,2,Yes,18279
570,49,Male,Finance,2,Analyst,4,3,2,6,No,4,No,61174
571,58,Female,IT,2,Specialist,13,1,3,6,No,4,No,64874
572,57,Male,IT,1,Clerk,17,2,2,5,No,3,No,29444
573,48,Female,Marketing,2,Clerk,13,2,2,5,Yes,3,No,31831
574,38,Female,Finance,2,Manager,25,4,4,7,No,3,No,153042
575,30,Female,HR,3,Clerk,26,3,1,9,Yes,3,Yes,36089
576,54,Female,Sales,3,Analyst,2,3,4,8,No,3,No,32320
577,41,Female,Marketing,1,Executive,24,2,2,3,No,3,No,219738
578,34,Female,Sales,2,Specialist,4,1,4,3,No,2,No,11534
579,49,Male,HR,1,Manager,25,4,3,7,Yes,3,Yes,179924
580,50,Male,HR,1,Executive,2,4,3,4,No,4,No,62480
581,34,Male,Sales,2,Executive,12,1,1,9,Yes,2,No,18606
582,56,Male,Marketing,2,Manager,19,3,2,8,Yes,3,No,179569
583,27,Male,Sales,2,Analyst,18,2,3,5,No,3,No,33674
584,39,Female,Marketing,3,Specialist,10,2,3,8,No,3,No,33215
585,26,Male,Marketing,3,Manager,30,3,2,3,No,2,No,21320
586,46,Female,IT,3,Executive,5,3,2,0,No,4,Yes,66551
587,23,Male,Finance,1,Executive,11,3,2,3,Yes,1,No,16685
588,31,Male,Finance,2,Manager,1,1,2,8,Yes,4,No,66461
589,51,Female,HR,2,Executive,28,2,2,6,Yes,1,No,23581
590,26,Female,IT,2,Manager,3,2,3,5,No,2,No,15628
591,54,Female,Finance,1,Manager,17,2,2,1,No,4,No,193075
592,22,Female,Marketing,1,Specialist,26,3,2,3,No,4,No,66447
593,39,Male,Marketing,2,Manager,15,2,4,0,No,4,No,205219
594,53,Female,Sales,3,Executive,14,2,1,2,No,2,No,24478
595,32,Male,Sales,3,Clerk,24,2,3,1,No,3,No,36759
596,42,Male,Marketing,2,Specialist,15,3,3,3,Yes,2,No,13948
597,47,Male,Marketing,2,Executive,16,3,3,3,No,2,No,18318
598,46,Male,Sales,2,Executive,28,3,3,8,No,2,No,25602
599,43,Male,Finance,2,Specialist,4,2,3,6,No,2,No,9942
600,48,Female,HR,1,Specialist,19,2,1,2,Yes,4,No,62402
601,34,Female,Sales,3,Executive,24,1,3,6,Yes,2,No,25374
602,54,Male,Finance,2,Clerk,29,1,3,7,No,3,No,35031
603,55,Male,Finance,1,Analyst,25,2,1,6,Yes,3,No,34168
604,56,Male,Finance,1,Executive,8,1,1,7,No,2,No,21641
605,22,Male,IT,1,Specialist,6,3,3,8,Yes,4,No,59014
606,42,Female,IT,2,Manager,16,4,3,0,No,3,No,228488
607,27,Male,Finance,3,Manager,30,1,2,9,No,4,No,189410
608,49,Female,Marketing,2,Specialist,3,4,4,5,No,4,No,58963
609,38,Male,IT,2,Specialist,8,1,3,3,No,4,No,64295
610,26,Female,Sales,3,Analyst,29,3,4,0,No,3,No,40640
611,52,Male,IT,2,Specialist,5,3,4,1,No,2,Yes,13367
612,26,Female,Marketing,1,Manager,5,4,2,9,No,2,No,13164
613,59,Male,HR,2,Clerk,12,1,3,3,Yes,3,No,29963
614,24,Female,IT,3,Specialist,25,2,3,0,Yes,3,No,38721
615,44,Male,Finance,2,Analyst,1,1,3,5,Yes,4,No,58934
616,58,Male,Finance,2,Clerk,7,2,3,0,Yes,3,Yes,29701
617,58,Female,Finance,4,Analyst,24,4,2,8,No,2,No,20368
618,31,Female,HR,3,Clerk,11,3,2,9,No,1,No,10466
619,31,Female,Marketing,1,Specialist,10,3,2,2,No,2,No,8558
620,40,Female,Sales,3,Manager,3,3,3,0,Yes,3,No,36649
621,38,Female,Marketing,1,Clerk,8,4,3,5,No,2,No,6953
622,42,Male,HR,2,Executive,1,2,2,5,No,3,No,36909
623,35,Male,Finance,2,Analyst,8,1,3,6,No,3,No,32088
624,30,Male,Marketing,2,Clerk,23,4,3,6,No,2,No,13025
625,22,Female,Sales,2,Analyst,20,2,2,9,No,3,No,33205
626,34,Male,Finance,3,Manager,11,1,1,3,No,3,Yes,144760
627,25,Male,Sales,2,Analyst,7,1,2,4,No,3,No,30638
628,22,Female,IT,2,Analyst,26,3,4,2,No,4,Yes,67087
629,53,Female,Sales,2,Executive,30,3,3,5,No,2,No,26891
630,55,Male,Finance,3,Analyst,27,2,2,6,Yes,3,No,39690
631,49,Male,IT,3,Clerk,16,3,1,8,No,4,No,63392
632,52,Male,Finance,2,Analyst,7,3,3,8,No,3,Yes,30689
633,29,Male,Finance,3,Specialist,13,4,3,4,Yes,3,No,35198
634,47,Male,IT,2,Analyst,10,3,3,3,Yes,3,No,30756
635,55,Female,Sales,2,Specialist,29,3,2,6,No,3,No,38431
636,24,Female,HR,3,Analyst,28,3,2,2,No,1,No,16644
637,33,Female,HR,1,Analyst,17,2,4,3,No,3,Yes,32376
638,22,Male,HR,4,Clerk,3,2,2,8,Yes,3,No,30387
639,26,Female,HR,2,Specialist,7,2,2,4,No,3,Yes,31048
640,51,Male,Marketing,1,Specialist,11,1,3,9,No,3,No,32431
641,51,Male,HR,3,Executive,13,2,4,6,No,3,Yes,166859
642,38,Female,IT,3,Analyst,5,2,3,1,No,3,No,33486
643,44,Male,HR,1,Analyst,25,1,3,8,No,2,Yes,12458
644,36,Male,Finance,1,Clerk,23,1,2,4,Yes,2,No,10157
645,58,Female,HR,3,Executive,19,2,1,4,Yes,3,No,238310
646,42,Male,Sales,1,Executive,15,3,2,3,Yes,2,No,21771
647,35,Female,IT,3,Clerk,1,4,3,7,No,3,No,27778
648,23,Male,IT,3,Specialist,5,3,2,3,No,3,No,34835
649,32,Female,Marketing,2,Manager,30,2,3,1,No,2,No,21415
650,59,Male,Finance,2,Clerk,13,2,2,4,No,4,Yes,61096
651,55,Male,IT,2,Specialist,10,1,3,2,No,3,Yes,34827
652,59,Female,Sales,2,Executive,29,1,3,3,Yes,2,No,24269
653,55,Male,HR,3,Clerk,5,3,3,2,Yes,2,No,9093
654,39,Male,IT,4,Manager,23,2,2,6,No,3,No,216601
655,51,Male,Sales,2,Analyst,30,3,3,5,No,3,No,35133
656,36,Male,HR,2,Clerk,1,3,2,1,No,4,Yes,57120
657,48,Male,Marketing,2,Manager,10,1,3,7,Yes,3,No,38950
658,55,Male,IT,2,Manager,18,3,3,4,No,4,No,171197
659,59,Female,IT,2,Clerk,27,2,2,5,No,2,No,15784
660,54,Male,Sales,2,Specialist,22,2,3,7,No,3,Yes,35631
661,45,Male,Finance,1,Clerk,8,3,3,6,No,4,No,56007
662,36,Male,Marketing,3,Executive,20,4,3,2,No,2,No,22896
663,51,Male,Finance,2,Manager,3,4,3,1,No,2,Yes,11799
664,38,Female,IT,3,Manager,19,4,2,2,No,3,No,215218
665,26,Male,Finance,3,Analyst,19,1,1,7,No,4,No,64110
666,50,Female,HR,2,Manager,2,1,2,3,Yes,3,No,30973
667,25,Male,Marketing,2,Analyst,17,1,4,7,No,3,No,33232
668,31,Female,Finance,2,Manager,16,2,1,3,No,3,No,188612
669,38,Female,HR,1,Manager,21,2,3,6,Yes,1,No,14571
670,31,Female,Sales,3,Clerk,10,3,3,5,No,3,No,32053
671,38,Female,Finance,1,Clerk,21,3,3,9,No,2,No,9818
672,41,Female,Marketing,2,Executive,16,4,2,0,Yes,3,No,198034
673,45,Male,HR,1,Specialist,5,4,2,7,No,4,No,61082
674,26,Male,Finance,3,Executive,20,1,2,5,Yes,3,Yes,214498
675,55,Female,Sales,2,Manager,3,4,1,1,No,4,No,63434
676,27,Male,Finance,2,Executive,28,2,1,4,No,2,No,21591
677,23,Male,HR,2,Clerk,3,2,1,1,No,3,No,26836
678,34,Female,Finance,3,Manager,2,3,3,9,No,4,No,65053
679,32,Male,Marketing,1,Manager,21,1,2,6,No,2,No,18858
680,44,Female,IT,2,Executive,4,4,2,9,No,2,No,19297
681,37,Female,HR,2,Analyst,22,3,2,5,No,3,Yes,35280
682,52,Female,HR,1,Specialist,18,4,2,6,No,3,Yes,30422
683,32,Female,HR,2,Executive,2,4,2,5,Yes,4,No,65803
684,37,Male,HR,2,Executive,24,3,2,9,No,3,No,139924
685,29,Male,Finance,1,Specialist,6,1,3,0,Yes,4,Yes,57824
686,25,Male,Marketing,2,Manager,3,1,2,2,Yes,4,Yes,64515
687,25,Male,Sales,1,Manager,21,2,4,9,Yes,2,Yes,17008
688,46,Female,Marketing,2,Analyst,3,1,1,1,Yes,3,No,27065
689,24,Female,HR,2,Executive,27,4,4,0,No,2,No,26653
690,53,Male,Finance,2,Specialist,2,2,3,0,No,2,No,7896
691,24,Male,Finance,3,Executive,3,4,3,3,No,4,No,72756
692,48,Female,HR,2,Clerk,17,3,4,0,No,2,No,12126
693,50,Male,Finance,2,Executive,14,1,2,1,No,3,No,153124
694,53,Male,HR,2,Executive,7,2,2,0,No,3,No,42387
695,40,Male,Marketing,2,Clerk,22,2,2,5,No,2,No,12170
696,42,Female,IT,1,Clerk,21,2,2,3,Yes,3,Yes,32247
697,26,Female,Finance,1,Specialist,6,3,2,7,No,3,No,26940
698,39,Female,HR,4,Manager,8,1,3,4,No,3,No,41836
699,49,Female,HR,3,Analyst,19,3,1,9,No,4,No,66310
700,43,Male,Finance,3,Clerk,19,2,2,4,No,3,No,34654
701,42,Male,Sales,4,Manager,12,3,2,7,No,1,No,18366
702,27,Female,HR,3,Specialist,5,4,3,9,No,2,No,12126
703,22,Male,Finance,3,Executive,5,2,4,5,No,3,No,44524
704,26,Female,HR,2,Specialist,14,1,3,5,No,3,No,35910
705,33,Female,Sales,2,Specialist,27,3,2,2,No,4,No,65753
706,47,Female,IT,1,Clerk,17,4,2,5,No,3,No,30568
707,55,Female,Sales,2,Analyst,16,2,3,9,No,2,No,10829
708,35,Female,Marketing,2,Clerk,4,2,1,6,Yes,2,Yes,6341
709,47,Female,Finance,4,Executive,25,1,4,1,No,3,Yes,213044
710,48,Male,Sales,2,Clerk,8,2,2,2,No,3,No,28928
711,30,Male,IT,2,Executive,3,2,2,5,No,2,No,18942
712,47,Male,HR,2,Clerk,21,2,4,9,No,3,Yes,34177
713,43,Female,Finance,1,Analyst,5,3,4,8,No,4,No,56010
714,51,Male,Sales,2,Manager,23,2,3,8,No,3,No,211355
715,38,Female,IT,2,Analyst,24,1,1,7,No,3,Yes,36632
716,47,Male,Sales,2,Clerk,25,2,3,7,No,3,No,34645
717,57,Female,Marketing,2,Specialist,7,4,2,8,No,2,No,13655
718,22,Male,Finance,1,Manager,18,2,2,8,Yes,2,Yes,14590
719,29,Female,HR,2,Specialist,24,4,2,9,No,1,No,18561
720,56,Female,IT,2,Analyst,8,3,3,8,No,2,No,11459
721,36,Male,Sales,2,Manager,11,2,3,4,Yes,4,No,248593
722,43,Male,Finance,2,Clerk,29,1,2,5,No,2,No,15898
723,35,Female,Sales,1,Specialist,14,3,4,4,No,3,No,29770
724,47,Male,Finance,1,Clerk,18,3,2,0,Yes,3,Yes,30665
725,49,Male,Marketing,2,Executive,13,3,1,3,No,3,No,192915
726,44,Female,Sales,2,Manager,6,3,3,0,Yes,3,No,35531
727,35,Female,Marketing,2,Specialist,13,3,3,0,Yes,3,No,33888
728,45,Female,IT,3,Analyst,26,1,4,2,No,3,Yes,38603
729,23,Male,Marketing,1,Analyst,1,4,3,6,No,4,No,54599
730,47,Male,Finance,1,Analyst,11,3,2,0,Yes,1,No,9109
731,35,Female,IT,2,Analyst,7,2,4,6,No,2,No,9171
732,28,Female,Sales,2,Specialist,10,3,4,9,Yes,3,Yes,30761
733,24,Female,Sales,2,Executive,2,3,2,9,Yes,3,No,40002
734,44,Male,Finance,3,Analyst,16,1,3,0,Yes,3,No,35360
735,39,Male,HR,3,Analyst,5,2,3,8,Yes,4,Yes,60427
736,59,Male,HR,1,Analyst,16,2,2,4,No,3,No,30944
737,56,Male,Sales,3,Executive,30,2,4,5,No,4,No,267047
738,36,Male,Finance,1,Manager,23,1,1,8,Yes,3,No,215069
739,46,Male,HR,2,Analyst,26,1,3,2,No,2,No,17301
740,58,Female,Marketing,2,Analyst,16,1,2,2,No,3,No,30951
741,49,Male,Sales,2,Analyst,27,2,3,4,No,4,No,65704
742,31,Female,Marketing,2,Manager,15,4,3,6,No,3,No,235684
743,38,Female,Finance,2,Analyst,9,2,2,2,No,4,Yes,58863
744,43,Female,Marketing,2,Manager,30,2,2,3,Yes,4,No,194843
745,47,Male,HR,1,Manager,1,2,4,1,No,3,No,34691
746,46,Female,HR,1,Clerk,9,3,3,8,Yes,2,No,6654
747,38,Female,IT,2,Clerk,11,1,3,9,Yes,3,Yes,28784
748,34,Female,Sales,2,Analyst,5,1,2,8,No,4,No,59989
749,41,Female,Finance,2,Specialist,6,2,2,1,No,2,No,12685
750,46,Female,Sales,1,Clerk,30,4,3,4,No,3,Yes,34547
751,25,Female,Marketing,3,Clerk,8,3,3,0,No,3,No,31726
752,31,Male,Finance,1,Specialist,15,1,2,7,No,2,No,14119
753,24,Female,Finance,3,Executive,27,2,3,5,No,3,Yes,163432
754,39,Male,HR,2,Analyst,16,1,1,9,No,3,No,34619
755,57,Female,Marketing,2,Executive,30,1,1,9,No,4,No,258331
756,43,Male,HR,3,Executive,18,3,3,1,No,3,No,200241
757,55,Male,HR,2,Manager,12,2,2,1,No,4,No,228933
758,29,Female,IT,1,Manager,23,3,1,9,Yes,2,No,19096
759,40,Female,HR,2,Analyst,28,2,3,4,No,1,No,17213
760,58,Male,Sales,2,Specialist,4,3,2,6,Yes,4,No,61545
761,27,Male,Finance,2,Manager,25,2,3,8,No,3,No,186946
762,47,Female,HR,2,Clerk,22,2,3,8,Yes,2,No,12148
763,55,Male,Sales,3,Analyst,16,3,3,5,No,2,No,14335
764,27,Female,Marketing,2,Executive,23,1,2,1,Yes,3,Yes,155457
765,58,Male,Finance,1,Analyst,11,3,2,5,No,2,No,9558
766,54,Female,Marketing,3,Manager,22,4,3,0,Yes,3,No,211260
767,43,Female,Sales,2,Specialist,27,1,2,1,No,3,No,38774
768,42,Male,Marketing,2,Executive,24,4,3,2,No,3,Yes,187496
769,27,Male,Marketing,2,Specialist,22,1,3,4,Yes,4,No,66966
770,27,Male,Marketing,2,Analyst,7,2,2,9,No,2,Yes,8871
771,25,Female,HR,2,Specialist,24,3,3,0,No,3,Yes,37159
772,51,Female,HR,2,Specialist,15,3,4,9,No,2,No,14172
773,32,Female,HR,1,Analyst,17,1,1,4,No,4,Yes,62446
774,51,Male,Finance,4,Executive,15,3,2,4,Yes,4,No,255447
775,52,Male,Sales,3,Specialist,10,4,3,3,No,3,No,36880
776,45,Male,HR,2,Specialist,28,1,2,2,Yes,3,No,38644
777,30,Male,Marketing,3,Analyst,4,4,1,6,Yes,2,No,12401
778,24,Female,Marketing,2,Clerk,22,3,2,6,Yes,4,No,64247
779,52,Female,Marketing,1,Specialist,17,4,2,0,Yes,3,No,32714
780,58,Female,Marketing,1,Manager,4,1,3,6,No,4,Yes,62106
781,57,Male,IT,1,Executive,22,3,3,2,No,2,No,18651
